date,id,area
2022-06-03 16:20:31,1654266031,122919.41376139999
2022-06-04 19:47:59,1654364879,122952.60867228
2022-06-04 20:08:51,1654366131,122952.60867228
2022-06-05 01:22:49,1654384969,123016.02977168
2022-06-05 17:58:47,1654444727,123036.27960343
2022-06-06 00:06:24,1654466784,122957.22590582001
2022-06-06 22:31:44,1654547504,123008.80724765
2022-06-07 21:45:26,1654631126,123036.17246982001
2022-06-07 21:45:43,1654631143,123036.17246982001
2022-06-07 23:37:15,1654637835,123044.70973996
2022-06-08 16:49:41,1654699781,123129.98212332
2022-06-08 22:08:06,1654718886,123129.98212332
2022-06-09 18:25:12,1654791912,123124.62277556
2022-06-09 20:45:11,1654800311,123164.26319525999
2022-06-10 09:12:18,1654845138,123172.85780978
2022-06-10 11:55:46,1654854946,123172.85780978
2022-06-10 11:57:45,1654855065,123172.85780978
2022-06-11 12:35:00,1654943700,123352.16094778
2022-06-12 10:50:25,1655023825,123501.95094421001
2022-06-12 23:30:17,1655069417,123582.3810958
2022-06-12 23:36:25,1655069785,123598.58884438
2022-06-13 14:29:32,1655123372,123738.96260997
2022-06-14 23:07:18,1655240838,123755.14919889
2022-06-15 21:24:50,1655321090,123784.34384082
2022-06-15 21:28:51,1655321331,123784.34384082
2022-06-16 14:17:45,1655381865,123808.50279039
2022-06-17 19:10:20,1655485820,123814.34853425999
2022-06-17 21:57:25,1655495845,123903.68146181
2022-06-18 21:16:44,1655579804,123938.2156508
2022-06-19 22:17:54,1655669874,123949.60760475999
2022-06-20 18:31:36,1655742696,123950.94455655
2022-06-21 12:37:16,1655807836,123965.1650036
2022-06-21 16:49:07,1655822947,123966.62363682
2022-06-21 18:16:07,1655828167,123981.11704026
2022-06-21 20:50:30,1655837430,123879.86163471
2022-06-21 22:24:16,1655843056,123894.45074888
2022-06-22 10:57:58,1655888278,123939.01545252
2022-06-22 20:49:14,1655923754,124001.71922285
2022-06-23 08:14:52,1655964892,124016.97477880001
2022-06-23 08:56:20,1655967380,124022.67117416
2022-06-23 11:32:38,1655976758,124016.85942214
2022-06-24 00:07:43,1656022063,124036.38405172
2022-06-24 18:41:59,1656088919,124037.03574398
2022-06-25 22:10:15,1656187815,124122.63648624001
2022-06-26 14:53:31,1656248011,124157.77351202001
2022-06-26 14:55:24,1656248124,124168.89775803
2022-06-27 11:59:36,1656323976,124194.45745338
2022-06-27 20:47:53,1656355673,124193.51472874
2022-06-28 23:37:21,1656452241,124252.08248889
2022-06-29 12:44:29,1656499469,124239.08045675
2022-06-30 11:19:33,1656580773,124309.64235124
2022-06-30 19:11:09,1656609069,124318.95207719
2022-07-01 08:02:52,1656655372,124326.09081902
2022-07-01 22:57:22,1656709042,124354.62187014999
2022-07-02 18:48:56,1656780536,124344.80646756
2022-07-03 10:47:46,1656838066,124434.07555947
2022-07-03 10:51:02,1656838262,124434.07555947
2022-07-03 12:28:58,1656844138,124434.07555947
2022-07-03 19:08:37,1656868117,124562.99545036
2022-07-04 09:18:08,1656919088,124563.01289761999
2022-07-04 13:48:58,1656935338,124563.01289761999
2022-07-06 13:49:09,1657108149,124820.11622199
2022-07-07 12:13:16,1657188796,124849.89603684
2022-07-07 23:10:12,1657228212,124857.62131917999
2022-07-08 22:00:51,1657310451,124858.09719745
2022-07-09 21:04:30,1657393470,124864.92346169
2022-07-11 00:42:00,1657492920,124881.77128389
2022-07-11 10:13:09,1657527189,124869.62395964
2022-07-12 08:51:29,1657608689,124931.02735430001
2022-07-12 23:13:07,1657660387,124929.00479072999
2022-07-14 00:32:58,1657751578,124920.78553689999
2022-07-14 14:36:46,1657802206,124934.04758649
2022-07-15 22:39:26,1657917566,124931.76264068
2022-07-16 09:39:31,1657957171,124896.51730971
2022-07-17 00:11:18,1658009478,124902.39601053999
2022-07-18 10:14:02,1658132042,124913.791162
2022-07-18 20:43:03,1658169783,124890.38969698
2022-07-19 16:16:42,1658240202,124783.89114681
2022-07-19 17:55:55,1658246155,124822.08501539999
2022-07-19 20:52:16,1658256736,124822.08501539999
2022-07-20 00:42:56,1658270576,124827.00960901
2022-07-20 15:43:46,1658324626,124813.55735008999
2022-07-21 12:49:04,1658400544,124817.69706978
2022-07-21 17:44:14,1658418254,124783.34865494
2022-07-22 07:39:54,1658468394,124789.04553201
2022-07-23 21:43:11,1658605391,124832.59073303
2022-07-24 19:53:21,1658685201,124830.98823461
2022-07-24 20:29:27,1658687367,124830.98823461
2022-07-25 17:59:59,1658764799,124805.34252807
2022-07-26 00:27:42,1658788062,124824.58399574
2022-07-26 15:52:49,1658843569,124835.41067046001
2022-07-27 01:28:57,1658878137,124856.79831217999
2022-07-27 01:36:55,1658878615,124856.79831217999
2022-07-27 01:40:03,1658878803,124856.79831217999
2022-07-27 23:02:20,1658955740,124844.86161089
2022-07-28 23:29:33,1659043773,124840.94153192999
2022-07-29 01:39:31,1659051571,124835.24467511999
2022-07-30 16:40:26,1659192026,124824.26613291999
2022-07-31 12:41:26,1659264086,124839.45124586001
2022-08-01 14:43:25,1659357805,124859.90285494
2022-08-02 19:26:44,1659461204,124898.89923253
2022-08-03 22:12:43,1659557563,124850.8309061
2022-08-04 21:12:07,1659640327,124833.68277911001
2022-08-04 21:37:06,1659641826,124817.81016734
2022-08-05 00:56:10,1659653770,124812.70856239
2022-08-06 11:30:31,1659778231,124831.44319969001
2022-08-07 19:05:38,1659891938,124836.48422576
2022-08-08 21:50:28,1659988228,124866.45734432
2022-08-09 23:13:51,1660079631,124883.88903569999
2022-08-10 18:09:11,1660147751,124888.42944423
2022-08-11 21:57:08,1660247828,124888.42944423
2022-08-12 22:39:30,1660336770,124917.05770224001
2022-08-13 21:10:20,1660417820,124919.03798794
2022-08-14 23:26:18,1660512378,124927.22336394001
2022-08-14 23:44:02,1660513442,124927.22336394001
2022-08-16 22:36:17,1660682177,124931.53671033999
2022-08-17 23:30:05,1660771805,125041.11968798
2022-08-18 22:33:04,1660854784,125055.77558577001
2022-08-20 01:01:02,1660950062,125088.37680808001
2022-08-20 01:45:24,1660952724,125088.37680808001
2022-08-20 23:22:38,1661030558,125090.31324916
2022-08-22 07:39:08,1661146748,125090.31324916
2022-08-23 23:05:07,1661288707,125134.70954348
2022-08-25 12:28:45,1661423325,125141.19216682001
2022-08-26 01:54:21,1661471661,125142.19173708001
2022-08-28 00:54:29,1661640869,125140.50437506
2022-08-28 22:20:37,1661718037,125189.3823319
2022-08-29 23:14:43,1661807683,125198.31655446
2022-08-30 23:04:45,1661893485,125179.7181336
2022-08-31 22:44:47,1661978687,125179.7181336
2022-09-01 22:31:17,1662064277,125177.72603196
2022-09-03 23:21:37,1662240097,125179.25069799
2022-09-04 16:00:23,1662300023,125092.72131696
2022-09-05 00:25:58,1662330358,125080.29260492999
2022-09-05 23:01:07,1662411667,124997.38030809
2022-09-07 00:05:10,1662501910,124844.70784338
2022-09-07 11:36:11,1662543371,124724.39461811
2022-09-07 18:27:21,1662568041,124690.03044382001
2022-09-08 00:05:26,1662588326,124657.59000282001
2022-09-08 16:38:55,1662647935,124418.20356032
2022-09-08 17:47:56,1662652076,124227.60355634
2022-09-08 18:36:28,1662654988,124196.17761418
2022-09-08 23:37:56,1662673076,124034.1450489
2022-09-09 11:47:02,1662716822,123691.65993180001
2022-09-09 11:47:03,1662716823,123691.65993180001
2022-09-09 11:51:13,1662717073,123691.65993180001
2022-09-09 13:24:14,1662722654,123468.15076206
2022-09-10 00:25:22,1662762322,123232.8533199
2022-09-10 11:29:07,1662802147,122487.16957233999
2022-09-10 15:51:15,1662817875,120814.33069119
2022-09-10 17:23:21,1662823401,120382.91425095
2022-09-10 23:49:47,1662846587,119693.61714513
2022-09-11 15:09:19,1662901759,119002.94376610001
2022-09-11 16:40:10,1662907210,117235.68952503
2022-09-12 00:07:53,1662934073,116238.18093334
2022-09-12 13:38:05,1662982685,116148.11418568
2022-09-12 18:06:55,1662998815,115799.16298925
2022-09-13 09:35:03,1663054503,115766.19794197001
2022-09-13 15:01:24,1663074084,115782.22732114
2022-09-14 16:33:47,1663166027,115671.82685922
2022-09-15 21:57:51,1663271871,115839.6022011
2022-09-16 21:24:36,1663356276,115823.21311319001
2022-09-17 11:21:20,1663406480,115739.03615569
2022-09-18 14:08:09,1663502889,115667.63458987
2022-09-18 23:36:51,1663537011,116534.38493613001
